1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
date,month,week,day,weekday,anniversary,before_anniversary,after_anniversary,isHoliday,before_isHoliday,after_isHoliday,holiday_order,rain,fog,temp_highest,LYSM_similarDates_avg_orders,prediction_orders,ES_orders_25,ES_orders_75,similarDates_movingAvg_orders,currentFamilySavingCSI,underlyingInflationRate,importChangeRate,football_national_cnt,naverTrend_Shop_lastweek,class_orders
2011-09-15,Sep,week38,day15,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,28,99,67.920914,136.410516,136.281701,86.666667,91,3.3,29.4,0,6,71.99994796
2011-09-16,Sep,week38,day16,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,TRUE,31,110,92.503047,88.102629,120.211276,83.333333,91,3.3,29.4,0,6,70.99997586
2011-09-17,Sep,week38,day17,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,FALSE,31,215.375,159.294444,75.275657,107.908457,179.666667,91,3.3,29.4,4,6,137.999941
2011-09-18,Sep,week39,day18,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,TRUE,FALSE,31,211.111111,167.587817,122.318914,115.431343,172,91,3.3,29.4,4,6,217.0000606
2011-09-19,Sep,week39,day19,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,TRUE,FALSE,26,87.25,59.33789,193.329729,140.823507,84.666667,91,3.3,29.4,0,8,61.99998237
2011-09-20,Sep,week39,day20,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,18,105.25,67.372649,94.832432,121.11763,65.666667,91,3.3,29.4,0,8,86.00004656
2011-09-21,Sep,week39,day21,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,23,82.75,120.441916,88.208108,112.338223,63,91,3.3,29.4,0,8,62.99995447
2011-09-22,Sep,week39,day22,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,24,98.75,100.395792,69.302027,100.003667,72.333333,91,3.3,29.4,0,8,73.00004236
2011-09-23,Sep,week39,day23,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,FALSE,25,98.75,70.127452,72.075507,93.25275,106,91,3.3,29.4,0,8,90.00005726
2011-09-24,Sep,week39,day24,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,FALSE,26,196.2,214.151244,85.518877,92.439563,172,91,3.3,29.4,5,8,176.9999536
2011-09-25,Sep,week40,day25,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,TRUE,26,193,143.218321,154.129719,113.579672,172.333333,91,3.3,29.4,3,8,184.999975
2011-09-26,Sep,week40,day26,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,FALSE,27,85.5,87.799634,177.28243,131.434754,60,91,3.3,29.4,0,7,70.00000376
2011-09-27,Sep,week40,day27,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,28,102,59.607665,96.820607,116.076066,79.666667,91,3.3,29.4,0,7,90.00005726
2011-09-28,Sep,week40,day28,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,29,74.666667,141.156407,91.705152,109.557049,75.333333,91,3.3,29.4,0,7,139.0000354
2011-09-29,Sep,week40,day29,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,FALSE,24,95,102.686032,127.176288,116.917787,86.333333,91,3.3,29.4,0,7,92.00000145
2011-09-30,Sep,week40,day30,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,FALSE,20,103,123.020761,100.794072,110.68834,95,91,3.3,29.4,0,7,113.000027
2011-10-01,Oct,week40,day1,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,FALSE,19,179.4,157.691177,109.948518,111.266255,172.333333,91,3.3,29.4,2,7,209.0000392
2011-10-02,Oct,week41,day2,Sun,乞老,乞老,俺玫例,TRUE,TRUE,TRUE,2,FALSE,FALSE,18,179.090909,180.526975,184.23713,135.699691,164.666667,91,3.2,15.4,4,7,192.0000243
2011-10-03,Oct,week41,day3,Mon,俺玫例,乞老,乞老,TRUE,TRUE,FALSE,3,FALSE,FALSE,18,180.416667,189.150346,190.059282,149.774769,188.333333,91,3.2,15.4,2,8,175.0000094
2011-10-04,Oct,week41,day4,Tue,乞老,俺玫例,乞老,FALSE,TRUE,FALSE,0,FALSE,FALSE,21,93.666667,57.176111,178.764821,156.081076,76.333333,91,3.2,15.4,0,8,57.99997167
2011-10-05,Oct,week41,day5,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,21,72,74.704439,88.191205,131.560807,73.333333,91,3.2,15.4,0,8,83.00000796
2011-10-06,Oct,week41,day6,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,22,88.666667,79.060086,84.297801,119.420606,76,91,3.2,15.4,0,8,83.00000796
2011-10-07,Oct,week41,day7,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,FALSE,20,100.25,74.150257,83.32445,110.315454,108.333333,91,3.2,15.4,0,8,118.9999819
2011-10-08,Oct,week41,day8,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,TRUE,21,174.9,192.917529,110.081113,112.486591,164.666667,91,3.2,15.4,2,8,140.0000075
2011-10-09,Oct,week42,day9,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,TRUE,23,173.363636,156.130629,132.520278,119.364943,174.666667,91,3.2,15.4,1,8,170.9999987
2011-10-10,Oct,week42,day10,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,TRUE,23,73,59.998472,161.38007,132.273707,78,91,3.2,15.4,0,8,70.99997586
2011-10-11,Oct,week42,day11,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,22,85,79.654293,93.595017,116.95528,83,91,3.2,15.4,0,8,80.99994146
2011-10-12,Oct,week42,day12,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,22,77.666667,84.851041,84.148754,107.96646,89.333333,91,3.2,15.4,0,8,80.99994146
2011-10-13,Oct,week42,day13,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,19,90,68.575587,81.787189,101.224845,75,91,3.2,15.4,0,8,74.99998656
2011-10-14,Oct,week42,day14,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,TRUE,TRUE,23,104.75,118.907431,76.696797,94.668634,99.333333,91,3.2,15.4,0,8,96.99998425
2011-10-15,Oct,week42,day15,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,TRUE,TRUE,16,170.9,193.902146,91.924199,95.251475,174.666667,91,3.2,15.4,0,8,191.0000522
2011-10-16,Oct,week43,day16,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,TRUE,FALSE,17,171.545455,191.740704,166.23105,119.188607,170.333333,91,3.2,15.4,6,8,196.000035
2011-10-17,Oct,week43,day17,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,FALSE,20,79.75,85.201839,188.557763,138.391455,79.666667,91,3.2,15.4,0,8,78.00002516
2011-10-18,Oct,week43,day18,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,15,92.666667,115.021944,105.639441,123.293591,85.333333,91,3.2,15.4,0,8,71.99994796
2011-10-19,Oct,week43,day19,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,15,75.333333,84.546319,80.40986,110.470193,87,91,3.2,15.4,0,8,78.00002516
2011-10-20,Oct,week43,day20,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,20,79.333333,82.552145,78.602465,102.352645,84.333333,91,3.2,15.4,0,8,86.00004656
2011-10-21,Oct,week43,day21,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,FALSE,21,108.75,93.930385,84.150616,98.264484,78.333333,91,3.2,15.4,0,8,109.9999884
2011-10-22,Oct,week43,day22,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,FALSE,21,181.666667,192.499071,103.537654,101.198363,170.333333,91,3.2,15.4,5,8,175.9999815
2011-10-23,Oct,week44,day23,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,FALSE,22,181.2,196.295179,157.884414,119.898772,169,91,3.2,15.4,3,8,206.9999727
2011-10-24,Oct,week44,day24,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,TRUE,TRUE,22,78,83.774632,194.721103,141.674079,65.333333,91,3.2,15.4,0,8,73.00004236
2011-10-25,Oct,week44,day25,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,15,94,72.853836,103.430276,124.505559,73,91,3.2,15.4,0,8,90.00005726
2011-10-26,Oct,week44,day26,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,12,78.75,108.844538,93.357569,115.87917,72.333333,91,3.2,15.4,0,8,114.9999712
2011-10-27,Oct,week44,day27,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,15,80.75,91.581542,109.589392,115.659377,71,91,3.2,15.4,0,8,73.00004236
2011-10-28,Oct,week44,day28,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,TRUE,20,94,99.808693,82.147348,104.994533,81.333333,91,3.2,15.4,0,8,92.99997355
2011-10-29,Oct,week44,day29,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,TRUE,TRUE,20,182.75,187.80232,90.286837,101.9959,169,91,3.2,15.4,0,8,153.9999838
2011-10-30,Oct,week45,day30,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,FALSE,14,182.333333,180.028125,138.071709,114.996925,169.666667,91,3.2,15.4,8,8,179.9999922
2011-10-31,Oct,week45,day31,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,FALSE,21,81.25,60.174911,169.517927,131.247694,78.333333,91,3.2,15.4,0,8,78.00002516
2011-11-01,Nov,week45,day1,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,22,93,59.952449,100.879482,117.93577,67.666667,91,3.2,15.4,0,8,86.00004656
2011-11-02,Nov,week45,day2,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,23,82,77.586253,89.71987,109.951828,69.333333,90,3.5,11.2,0,8,23.99994188
2011-11-03,Nov,week45,day3,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,22,80.25,66.462822,40.429968,88.463871,75.333333,90,3.5,11.2,0,8,44.99996748
2011-11-04,Nov,week45,day4,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,TRUE,TRUE,24,97.5,88.242664,43.857492,77.597903,85,90,3.5,11.2,0,8,43.00002328
2011-11-05,Nov,week45,day5,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,TRUE,FALSE,23,186.25,196.464572,43.214373,68.948427,169.666667,90,3.5,11.2,0,8,65.00002097
2011-11-06,Nov,week46,day6,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,TRUE,FALSE,26,183.666667,135.233243,59.553593,67.96132,168,90,3.5,11.2,0,8,87.99999075
2011-11-07,Nov,week46,day7,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,FALSE,19,83.75,68.134427,80.888398,72.97099,66.333333,90,3.5,11.2,0,7,35.99997398
2011-11-08,Nov,week46,day8,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,19,91,47.212809,47.2221,63.728243,73.333333,90,3.5,11.2,0,7,33.00005769
2011-11-09,Nov,week46,day9,Wed,乞老,乞老,荐瓷,FALSE,FALSE,FALSE,0,FALSE,FALSE,20,79.5,75.391124,36.555525,56.046182,78.666667,90,3.5,11.2,0,7,55.00005537
2011-11-10,Nov,week46,day10,Thu,荐瓷,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,18,81.5,69.594872,50.388881,55.784637,94.333333,90,3.5,11.2,0,7,51.00004468
2011-11-11,Nov,week46,day11,Fri,乞老,荐瓷,乞老,FALSE,FALSE,TRUE,0,TRUE,FALSE,17,91.75,79.447364,50.84722,54.588477,83.333333,90,3.5,11.2,0,7,48.99997817
2011-11-12,Nov,week46,day12,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,TRUE,15,187.625,153.969543,49.461805,53.191358,168,90,3.5,11.2,0,7,79.99996936
2011-11-13,Nov,week47,day13,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,TRUE,16,185.888889,137.912002,72.365451,59.893519,152,90,3.5,11.2,0,7,95.00004005
2011-11-14,Nov,week47,day14,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,FALSE,16,78.75,53.153046,89.341363,68.670139,63,90,3.5,11.2,0,7,40.99995678
2011-11-15,Nov,week47,day15,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,11,84.75,65.297882,53.085341,61.752604,75.333333,90,3.5,11.2,0,7,45.99993957
2011-11-16,Nov,week47,day16,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,12,80.25,60.48225,47.771335,57.814453,72.666667,90,3.5,11.2,0,7,39.99998468
2011-11-17,Nov,week47,day17,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,16,82,70.624353,41.942834,53.36084,76.333333,90,3.5,11.2,0,7,83.99998006
2011-11-18,Nov,week47,day18,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,TRUE,TRUE,16,85.25,61.837034,73.485708,61.02063,89,90,3.5,11.2,0,7,92.99997355
2011-11-19,Nov,week47,day19,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,TRUE,FALSE,16,183,117.638025,88.121427,69.015472,152,90,3.5,11.2,1,7,162.0000052
2011-11-20,Nov,week48,day20,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,FALSE,16,179.111111,115.61865,143.530357,92.261604,178.666667,90,3.5,11.2,1,7,171.9999708
2011-11-21,Nov,week48,day21,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,FALSE,4,71.25,58.207445,164.882589,112.196203,65,90,3.5,11.2,0,7,71.99994796
2011-11-22,Nov,week48,day22,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,FALSE,6,80.25,78.721303,95.220647,102.147152,67.666667,90,3.5,11.2,0,7,97.99995635
2011-11-23,Nov,week48,day23,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,FALSE,8,80.25,67.758805,97.305162,101.110364,69,90,3.5,11.2,1,7,79.99996936
2011-11-24,Nov,week48,day24,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,7,86.25,80.869366,84.32629,95.832773,84,90,3.5,11.2,0,7,91.00002935
2011-11-25,Nov,week48,day25,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,FALSE,2,87.75,74.83911,89.331573,94.62458,95.666667,90,3.5,11.2,0,7,113.9999991
2011-11-26,Nov,week48,day26,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,TRUE,7,176,115.315456,107.832893,99.468435,178.666667,90,3.5,11.2,1,7,184.0000029
2011-11-27,Nov,week49,day27,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,TRUE,9,174.555556,123.481773,164.958223,120.601326,179.333333,90,3.5,11.2,0,7,219.9999769
2011-11-28,Nov,week49,day28,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,TRUE,TRUE,15,68.5,51.698266,206.239556,145.450995,72,90,3.5,11.2,0,8,75.99995866
2011-11-29,Nov,week49,day29,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,TRUE,17,76.5,64.65359,108.559889,128.088246,75.666667,90,3.5,11.2,0,8,79.99996936
2011-11-30,Nov,week49,day30,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,FALSE,14,76.5,51.440251,87.139972,116.066185,75,90,3.5,11.2,1,8,157.0000224
2011-12-01,Dec,week49,day1,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,9,89,67.064505,139.534993,126.299638,83,90,3.5,11.2,0,8,108.0000442
2011-12-02,Dec,week49,day2,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,TRUE,FALSE,9,89.25,89.777489,115.883748,121.724729,84.333333,92,3.6,13.6,0,8,92.99997355
2011-12-03,Dec,week49,day3,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,TRUE,FALSE,8,169.75,148.654966,98.720937,114.543547,179.333333,92,3.6,13.6,0,8,202.999962
2011-12-04,Dec,week50,day4,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,TRUE,9,171.666667,183.435766,176.930234,136.65766,184.666667,92,3.6,13.6,1,8,232.000009
2011-12-05,Dec,week50,day5,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,FALSE,6,67.5,81.164057,218.232559,160.493245,75.333333,92,3.6,13.6,0,10,104.0000335
2011-12-06,Dec,week50,day6,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,6,79.5,70.869899,132.55814,146.369934,85.333333,92,3.6,13.6,0,10,96.99998425
2011-12-07,Dec,week50,day7,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,8,77.25,105.580847,105.889535,134.02745,100.333333,92,3.6,13.6,0,10,96.99998425
2011-12-08,Dec,week50,day8,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,6,90.75,80.949506,99.222384,124.770588,103,92,3.6,13.6,0,10,92.99997355
2011-12-09,Dec,week50,day9,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,FALSE,4,85.75,87.413893,94.555596,116.827941,105.666667,92,3.6,13.6,0,10,118.0000098
2011-12-10,Dec,week50,day10,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,FALSE,0,174.625,209.581411,112.138899,117.120956,184.666667,92,3.6,13.6,0,10,227.9999983
2011-12-11,Dec,week51,day11,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,TRUE,1,179.666667,219.499591,199.034725,144.840717,192.666667,92,3.6,13.6,0,10,241.0000025
2011-12-12,Dec,week51,day12,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,FALSE,6,68.5,76.078207,230.508681,168.880538,86.333333,92,3.6,13.6,0,12,45.99993957
2011-12-13,Dec,week51,day13,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,6,83.5,88.299794,92.12717,138.160403,90.666667,92,3.6,13.6,0,12,64.00004887
2011-12-14,Dec,week51,day14,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,7,84.75,117.972134,71.031793,119.620302,94.666667,92,3.6,13.6,0,12,113.000027
2011-12-15,Dec,week51,day15,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,7,93,111.08434,102.507948,117.965227,84.333333,92,3.6,13.6,0,12,118.0000098
2011-12-16,Dec,week51,day16,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,FALSE,-1,101.25,154.842353,114.126987,117.97392,102.666667,92,3.6,13.6,0,12,126.0000312
2011-12-17,Dec,week51,day17,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,FALSE,-4,188.5,255.500519,123.031747,119.98044,192.666667,92,3.6,13.6,0,12,223.9999876
2011-12-18,Dec,week52,day18,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,FALSE,-2,187.555556,234.05597,198.757937,145.98533,169.666667,92,3.6,13.6,0,12,259.9999616
2011-12-19,Dec,week52,day19,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,FALSE,1,76.75,102.90848,244.689484,174.488998,76.333333,92,3.6,13.6,0,12,108.0000442
2011-12-20,Dec,week52,day20,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,2,89.5,102.66682,142.172371,157.866748,88.666667,92,3.6,13.6,0,12,118.0000098
2011-12-21,Dec,week52,day21,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,4,85.75,119.133063,124.043093,147.900061,85.666667,92,3.6,13.6,0,12,122.0000205
2011-12-22,Dec,week52,day22,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,5,94.5,131.231342,122.510773,141.425046,116.666667,92,3.6,13.6,0,12,131.9999861
2011-12-23,Dec,week52,day23,Fri,乞老,乞老,捞宏,FALSE,FALSE,TRUE,0,FALSE,FALSE,1,105,117.402618,129.627693,139.068784,105,92,3.6,13.6,0,12,143.0000461
2011-12-24,Dec,week52,day24,Sat,捞宏,乞老,己藕例,TRUE,FALSE,TRUE,1,FALSE,FALSE,-3,197.75,233.564367,139.656923,140.051588,365,92,3.6,13.6,0,12,320.9999718
2011-12-25,Dec,week53,day25,Sun,己藕例,捞宏,乞老,TRUE,TRUE,FALSE,2,FALSE,FALSE,-4,216.111111,433.891705,275.664231,185.288691,356,92,3.6,13.6,0,12,347.9999523
2011-12-26,Dec,week53,day26,Mon,乞老,己藕例,乞老,FALSE,TRUE,FALSE,0,FALSE,FALSE,-1,81.5,79.120948,329.916058,225.966518,85,92,3.6,13.6,0,15,112.0000549
2011-12-27,Dec,week53,day27,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,-4,92.5,82.963512,166.479014,197.474889,96,92,3.6,13.6,0,15,114.9999712
2011-12-28,Dec,week53,day28,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,TRUE,1,93.5,131.744107,127.869754,176.856167,106.333333,92,3.6,13.6,0,15,175.9999815
2011-12-29,Dec,week53,day29,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,2,97.25,126.092376,163.967438,176.642125,129.666667,92,3.6,13.6,0,15,144.9999903
2011-12-30,Dec,week53,day30,Fri,乞老,乞老,楷富,FALSE,FALSE,TRUE,0,FALSE,TRUE,2,157.5,262.111154,149.74186,168.731594,154,92,3.6,13.6,0,15,141.9999517
2011-12-31,Dec,week53,day31,Sat,楷富,乞老,脚沥,TRUE,FALSE,TRUE,1,FALSE,TRUE,2,228.333333,222.673387,143.935465,162.048695,191.666667,92,3.6,13.6,0,15,240.0000304
2012-01-01,Jan,week1,day1,Sun,脚沥,楷富,乞老,TRUE,TRUE,FALSE,2,FALSE,TRUE,1,228.4,246.127644,215.983866,181.536522,203.666667,92,3.6,13.6,0,15,254.9999808
2012-01-02,Jan,week1,day2,Mon,乞老,脚沥,乞老,FALSE,TRUE,FALSE,0,FALSE,TRUE,0,87,100.48921,245.245967,199.902391,80,89,3.1,3.5,0,14,124.9999758
2012-01-03,Jan,week1,day3,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,-1,99.75,125.649872,155.061492,181.176793,100,89,3.1,3.5,0,14,119.9999465
2012-01-04,Jan,week1,day4,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,0,101.5,154.635913,128.765373,165.882595,95,89,3.1,3.5,0,14,130.9999857
2012-01-05,Jan,week1,day5,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,-4,111.25,146.042095,130.441343,157.161946,110,89,3.1,3.5,0,14,118.9999659
2012-01-06,Jan,week1,day6,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,FALSE,-1,182,233.884888,121.860336,147.62146,100,89,3.1,3.5,0,14,128.0000437
2012-01-07,Jan,week1,day7,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,TRUE,1,239.555556,281.808164,126.465084,142.716095,147.666667,89,3.1,3.5,0,14,220.0000279
2012-01-08,Jan,week2,day8,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,TRUE,2,233.7,184.210061,196.616271,162.037071,174.333333,89,3.1,3.5,0,14,232.0000477
2012-01-09,Jan,week2,day9,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,TRUE,0,92.5,101.413893,223.154068,179.527803,71.333333,89,3.1,3.5,0,12,91.99998419
2012-01-10,Jan,week2,day10,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,3,100,107.836107,124.788517,157.645853,86,89,3.1,3.5,0,12,108.0000526
2012-01-11,Jan,week2,day11,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,2,101,136.426079,112.197129,145.234389,97.333333,89,3.1,3.5,0,12,130.000005
2012-01-12,Jan,week2,day12,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,-3,112.25,111.353588,125.549282,141.425792,93.333333,89,3.1,3.5,0,12,145.9999475
2012-01-13,Jan,week2,day13,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,FALSE,TRUE,0,166.666667,60.348863,140.887321,142.569344,95.333333,89,3.1,3.5,0,12,122.0000338
2012-01-14,Jan,week2,day14,Sat,乞老,乞老,乞老,TRUE,FALSE,TRUE,1,FALSE,FALSE,3,233.555556,255.433858,126.72183,137.427008,174.333333,89,3.1,3.5,0,12,254.0000002
2012-01-15,Jan,week3,day15,Sun,乞老,乞老,乞老,TRUE,TRUE,FALSE,2,FALSE,FALSE,3,225.4,173.669152,222.180458,166.570256,162.666667,89,3.1,3.5,0,12,213.0000373
2012-01-16,Jan,week3,day16,Mon,乞老,乞老,乞老,FALSE,TRUE,FALSE,0,FALSE,FALSE,0,88.25,105.653628,215.295114,178.177692,82.666667,89,3.1,3.5,0,11,97.99999411
2012-01-17,Jan,week3,day17,Tue,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,FALSE,8,101.25,120.013005,127.323779,158.133269,97.666667,89,3.1,3.5,0,11,112.9999559
2012-01-18,Jan,week3,day18,Wed,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,FALSE,TRUE,8,103.25,127.118148,116.580945,146.849952,95.666667,89,3.1,3.5,0,11,123.9999951
2012-01-19,Jan,week3,day19,Thu,乞老,乞老,乞老,FALSE,FALSE,FALSE,0,TRUE,TRUE,5,108,103.942803,122.145236,141.137464,92.333333,89,3.1,3.5,0,11,124.9999758
2012-01-20,Jan,week3,day20,Fri,乞老,乞老,乞老,FALSE,FALSE,TRUE,0,TRUE,FALSE,8,168.333333,84.351741,124.286309,137.103098,99,89,3.1,3.5,0,11,134.0000536
2012-01-21,Jan,week3,day21,Sat,乞老,乞老,备沥,TRUE,FALSE,TRUE,1,TRUE,TRUE,8,229.555556,208.190273,131.571577,136.327323,162.666667,89,3.1,3.5,0,11,178.9999391
2012-01-22,Jan,week4,day22,Sun,备沥,乞老,备沥,TRUE,TRUE,TRUE,2,FALSE,FALSE,6,222,167.322696,167.142894,146.995493,215,89,3.1,3.5,0,11,136.9999956
2012-01-24,Jan,week4,day24,Tue,备沥,备沥,乞老,TRUE,TRUE,FALSE,3,FALSE,FALSE,-2,219.454546,202.391113,144.535724,144.496619,215,89,3.1,3.5,0,9,248.9999709
